election_round,election_label,election_date,province,municipality,municipality_key,electorate,votes,invalid_votes,abstentions,turnout_rate
7,제7회 전국동시지방선거,2018-06-13,인천광역시,중구,인천광역시 중구,98608,53666,864,44942,54.42
7,제7회 전국동시지방선거,2018-06-13,전라남도,강진군,전라남도 강진군,31919,23902,1056,8017,74.88
7,제7회 전국동시지방선거,2018-06-13,전라남도,고흥군,전라남도 고흥군,59446,47954,3479,11492,80.67
7,제7회 전국동시지방선거,2018-06-13,전라남도,곡성군,전라남도 곡성군,26739,20723,1207,6016,77.5
7,제7회 전국동시지방선거,2018-06-13,전라남도,광양시,전라남도 광양시,122154,83720,2625,38434,68.54
7,제7회 전국동시지방선거,2018-06-13,전라남도,구례군,전라남도 구례군,23743,19333,1059,4410,81.43
7,제7회 전국동시지방선거,2018-06-13,전라남도,나주시,전라남도 나주시,93513,61444,2333,32069,65.71
7,제7회 전국동시지방선거,2018-06-13,전라남도,담양군,전라남도 담양군,41703,29739,1200,11964,71.31
7,제7회 전국동시지방선거,2018-06-13,전라남도,목포시,전라남도 목포시,186864,119950,3185,66914,64.19
7,제7회 전국동시지방선거,2018-06-13,전라남도,무안군,전라남도 무안군,66517,46087,2127,20430,69.29
7,제7회 전국동시지방선거,2018-06-13,전라남도,보성군,전라남도 보성군,38546,29110,1743,9436,75.52
7,제7회 전국동시지방선거,2018-06-13,전라남도,순천시,전라남도 순천시,225673,144341,3605,81332,63.96
7,제7회 전국동시지방선거,2018-06-13,전라남도,신안군,전라남도 신안군,38023,30146,2853,7877,79.28
7,제7회 전국동시지방선거,2018-06-13,전라남도,여수시,전라남도 여수시,235359,153554,3858,81805,65.24
7,제7회 전국동시지방선거,2018-06-13,전라남도,영광군,전라남도 영광군,46689,32953,1684,13736,70.58
7,제7회 전국동시지방선거,2018-06-13,전라남도,영암군,전라남도 영암군,46588,31569,1437,15019,67.76
7,제7회 전국동시지방선거,2018-06-13,전라남도,완도군,전라남도 완도군,44758,34573,1605,10185,77.24
7,제7회 전국동시지방선거,2018-06-13,전라남도,장성군,전라남도 장성군,39603,29751,1678,9852,75.12
7,제7회 전국동시지방선거,2018-06-13,전라남도,장흥군,전라남도 장흥군,34777,26630,1443,8147,76.57
7,제7회 전국동시지방선거,2018-06-13,전라남도,진도군,전라남도 진도군,27441,21408,1193,6033,78.01
7,제7회 전국동시지방선거,2018-06-13,전라남도,함평군,전라남도 함평군,30165,22405,1289,7760,74.27
7,제7회 전국동시지방선거,2018-06-13,전라남도,해남군,전라남도 해남군,62461,44449,1908,18012,71.16
7,제7회 전국동시지방선거,2018-06-13,전라남도,화순군,전라남도 화순군,54543,38366,1535,16177,70.34
7,제7회 전국동시지방선거,2018-06-13,전라북도,고창군,전라북도 고창군,50442,37333,1854,13109,74.01
7,제7회 전국동시지방선거,2018-06-13,전라북도,군산시,전라북도 군산시,223434,134447,4024,88987,60.17
7,제7회 전국동시지방선거,2018-06-13,전라북도,김제시,전라북도 김제시,74992,51664,1970,23328,68.89
7,제7회 전국동시지방선거,2018-06-13,전라북도,남원시,전라북도 남원시,69930,51530,1978,18400,73.69
7,제7회 전국동시지방선거,2018-06-13,전라북도,무주군,전라북도 무주군,21573,17370,981,4203,80.52
7,제7회 전국동시지방선거,2018-06-13,전라북도,부안군,전라북도 부안군,48572,34843,1603,13729,71.73
7,제7회 전국동시지방선거,2018-06-13,전라북도,순창군,전라북도 순창군,25441,20603,984,4838,80.98
7,제7회 전국동시지방선거,2018-06-13,전라북도,완주군,전라북도 완주군,78531,52837,1662,25694,67.28
7,제7회 전국동시지방선거,2018-06-13,전라북도,익산시,전라북도 익산시,245566,153275,4363,92291,62.42
7,제7회 전국동시지방선거,2018-06-13,전라북도,임실군,전라북도 임실군,25942,20073,878,5869,77.38
7,제7회 전국동시지방선거,2018-06-13,전라북도,장수군,전라북도 장수군,20072,16591,915,3481,82.66
7,제7회 전국동시지방선거,2018-06-13,전라북도,전주시덕진구,전라북도 전주시덕진구,210274,130716,2127,79558,62.16
7,제7회 전국동시지방선거,2018-06-13,전라북도,전주시완산구,전라북도 전주시완산구,313929,193303,3348,120626,61.58
7,제7회 전국동시지방선거,2018-06-13,전라북도,정읍시,전라북도 정읍시,96002,64334,2592,31668,67.01
7,제7회 전국동시지방선거,2018-06-13,전라북도,진안군,전라북도 진안군,23029,17585,758,5444,76.36
7,제7회 전국동시지방선거,2018-06-13,제주특별자치도,서귀포시,제주특별자치도 서귀포시,148598,100767,2211,47831,67.81
7,제7회 전국동시지방선거,2018-06-13,제주특별자치도,제주시,제주특별자치도 제주시,383917,250176,4128,133741,65.16
7,제7회 전국동시지방선거,2018-06-13,충청남도,계룡시,충청남도 계룡시,33093,22134,437,10959,66.88
7,제7회 전국동시지방선거,2018-06-13,충청남도,공주시,충청남도 공주시,92935,56756,1649,36179,61.07
7,제7회 전국동시지방선거,2018-06-13,충청남도,금산군,충청남도 금산군,46310,30788,1130,15522,66.48
7,제7회 전국동시지방선거,2018-06-13,충청남도,논산시,충청남도 논산시,103367,62960,1933,40407,60.91
7,제7회 전국동시지방선거,2018-06-13,충청남도,당진시,충청남도 당진시,135932,76663,1848,59269,56.4
7,제7회 전국동시지방선거,2018-06-13,충청남도,보령시,충청남도 보령시,87281,56352,2131,30929,64.56
7,제7회 전국동시지방선거,2018-06-13,충청남도,부여군,충청남도 부여군,60334,40207,1551,20127,66.64
7,제7회 전국동시지방선거,2018-06-13,충청남도,서산시,충청남도 서산시,139529,82003,2124,57526,58.77
7,제7회 전국동시지방선거,2018-06-13,충청남도,서천군,충청남도 서천군,48407,33965,1735,14442,70.17
7,제7회 전국동시지방선거,2018-06-13,충청남도,아산시,충청남도 아산시,244293,129980,2333,114313,53.21
7,제7회 전국동시지방선거,2018-06-13,충청남도,예산군,충청남도 예산군,70654,44251,1756,26403,62.63
7,제7회 전국동시지방선거,2018-06-13,충청남도,천안시동남구,충청남도 천안시동남구,211724,106417,1939,105307,50.26
7,제7회 전국동시지방선거,2018-06-13,충청남도,천안시서북구,충청남도 천안시서북구,298093,159458,2228,138635,53.49
7,제7회 전국동시지방선거,2018-06-13,충청남도,청양군,충청남도 청양군,28741,21229,920,7512,73.86
7,제7회 전국동시지방선거,2018-06-13,충청남도,태안군,충청남도 태안군,55792,37240,1728,18552,66.75
7,제7회 전국동시지방선거,2018-06-13,충청남도,홍성군,충청남도 홍성군,83928,51044,1546,32884,60.82
7,제7회 전국동시지방선거,2018-06-13,충청북도,괴산군,충청북도 괴산군,34902,25078,851,9824,71.85
7,제7회 전국동시지방선거,2018-06-13,충청북도,단양군,충청북도 단양군,26796,19078,540,7718,71.2
7,제7회 전국동시지방선거,2018-06-13,충청북도,보은군,충청북도 보은군,30016,22735,861,7281,75.74
7,제7회 전국동시지방선거,2018-06-13,충청북도,영동군,충청북도 영동군,43904,31226,1059,12678,71.12
7,제7회 전국동시지방선거,2018-06-13,충청북도,옥천군,충청북도 옥천군,44862,30485,957,14377,67.95
7,제7회 전국동시지방선거,2018-06-13,충청북도,음성군,충청북도 음성군,81826,47528,1205,34298,58.08
7,제7회 전국동시지방선거,2018-06-13,충청북도,제천시,충청북도 제천시,114513,70289,1579,44224,61.38
7,제7회 전국동시지방선거,2018-06-13,충청북도,증평군,충청북도 증평군,30638,19435,431,11203,63.43
7,제7회 전국동시지방선거,2018-06-13,충청북도,진천군,충청북도 진천군,61715,36734,905,24981,59.52
7,제7회 전국동시지방선거,2018-06-13,충청북도,청주시상당구,충청북도 청주시상당구,140405,80162,1306,60243,57.09
7,제7회 전국동시지방선거,2018-06-13,충청북도,청주시서원구,충청북도 청주시서원구,174307,100218,1464,74089,57.5
7,제7회 전국동시지방선거,2018-06-13,충청북도,청주시청원구,충청북도 청주시청원구,154249,85634,1195,68615,55.52
7,제7회 전국동시지방선거,2018-06-13,충청북도,청주시흥덕구,충청북도 청주시흥덕구,204639,110108,1615,94531,53.81
7,제7회 전국동시지방선거,2018-06-13,충청북도,충주시,충청북도 충주시,175414,103606,1897,71808,59.06
8,제8회 전국동시지방선거,2022-06-01,강원도,강릉시,강원도 강릉시,185804,101944,1606,83860,54.87
8,제8회 전국동시지방선거,2022-06-01,강원도,고성군,강원도 고성군,24776,16776,588,8000,67.71
8,제8회 전국동시지방선거,2022-06-01,강원도,동해시,강원도 동해시,76886,42047,817,34839,54.69
8,제8회 전국동시지방선거,2022-06-01,강원도,삼척시,강원도 삼척시,57023,37549,923,19474,65.85
8,제8회 전국동시지방선거,2022-06-01,강원도,속초시,강원도 속초시,71621,37094,704,34527,51.79
8,제8회 전국동시지방선거,2022-06-01,강원도,양구군,강원도 양구군,18552,12804,356,5748,69.02
8,제8회 전국동시지방선거,2022-06-01,강원도,양양군,강원도 양양군,25359,16671,477,8688,65.74
8,제8회 전국동시지방선거,2022-06-01,강원도,영월군,강원도 영월군,34371,22806,495,11565,66.35
8,제8회 전국동시지방선거,2022-06-01,강원도,원주시,강원도 원주시,304060,157538,2399,146522,51.81
8,제8회 전국동시지방선거,2022-06-01,강원도,인제군,강원도 인제군,27939,18540,707,9399,66.36
8,제8회 전국동시지방선거,2022-06-01,강원도,정선군,강원도 정선군,32001,22082,745,9919,69.0
8,제8회 전국동시지방선거,2022-06-01,강원도,철원군,강원도 철원군,37099,22454,850,14645,60.52
8,제8회 전국동시지방선거,2022-06-01,강원도,춘천시,강원도 춘천시,244406,137765,1925,106641,56.37
8,제8회 전국동시지방선거,2022-06-01,강원도,태백시,강원도 태백시,35236,22538,528,12698,63.96
8,제8회 전국동시지방선거,2022-06-01,강원도,평창군,강원도 평창군,37372,25363,395,12009,67.87
8,제8회 전국동시지방선거,2022-06-01,강원도,홍천군,강원도 홍천군,60743,36940,738,23803,60.81
8,제8회 전국동시지방선거,2022-06-01,강원도,화천군,강원도 화천군,21055,13837,430,7218,65.72
8,제8회 전국동시지방선거,2022-06-01,강원도,횡성군,강원도 횡성군,41777,27750,588,14027,66.42
8,제8회 전국동시지방선거,2022-06-01,경기도,가평군,경기도 가평군,55791,33165,920,22626,59.45
8,제8회 전국동시지방선거,2022-06-01,경기도,고양시덕양구,경기도 고양시덕양구,461775,241090,2133,220685,52.21
8,제8회 전국동시지방선거,2022-06-01,경기도,고양시일산동구,경기도 고양시일산동구,229024,117269,875,111755,51.2
8,제8회 전국동시지방선거,2022-06-01,경기도,고양시일산서구,경기도 고양시일산서구,233891,125052,1012,108839,53.47
8,제8회 전국동시지방선거,2022-06-01,경기도,과천시,경기도 과천시,65220,42668,335,22552,65.42
8,제8회 전국동시지방선거,2022-06-01,경기도,광명시,경기도 광명시,247233,139612,1399,107621,56.47
8,제8회 전국동시지방선거,2022-06-01,경기도,광주시,경기도 광주시,329651,152145,1348,177506,46.15
8,제8회 전국동시지방선거,2022-06-01,경기도,구리시,경기도 구리시,164045,88191,939,75854,53.76
8,제8회 전국동시지방선거,2022-06-01,경기도,군포시,경기도 군포시,231192,128263,1165,102929,55.48
8,제8회 전국동시지방선거,2022-06-01,경기도,김포시,경기도 김포시,392604,195865,1629,196739,49.89
8,제8회 전국동시지방선거,2022-06-01,경기도,남양주시,경기도 남양주시,610260,299336,3120,310924,49.05
8,제8회 전국동시지방선거,2022-06-01,경기도,동두천시,경기도 동두천시,81074,39750,650,41324,49.03
8,제8회 전국동시지방선거,2022-06-01,경기도,부천시,경기도 부천시,702974,347502,3499,355472,49.43
8,제8회 전국동시지방선거,2022-06-01,경기도,성남시분당구,경기도 성남시분당구,404133,250683,1402,153450,62.03
8,제8회 전국동시지방선거,2022-06-01,경기도,성남시수정구,경기도 성남시수정구,208907,106922,1232,101985,51.18
8,제8회 전국동시지방선거,2022-06-01,경기도,성남시중원구,경기도 성남시중원구,185468,94477,1118,90991,50.94
8,제8회 전국동시지방선거,2022-06-01,경기도,수원시권선구,경기도 수원시권선구,352407,173856,1602,178551,49.33
8,제8회 전국동시지방선거,2022-06-01,경기도,수원시영통구,경기도 수원시영통구,296856,160556,1039,136300,54.09
8,제8회 전국동시지방선거,2022-06-01,경기도,수원시장안구,경기도 수원시장안구,199204,106092,1034,93112,53.26
8,제8회 전국동시지방선거,2022-06-01,경기도,수원시팔달구,경기도 수원시팔달구,164086,79283,858,84803,48.32
8,제8회 전국동시지방선거,2022-06-01,경기도,시흥시,경기도 시흥시,431352,195139,1819,236213,45.24
8,제8회 전국동시지방선거,2022-06-01,경기도,안산시단원구,경기도 안산시단원구,266229,121621,1338,144608,45.68
8,제8회 전국동시지방선거,2022-06-01,경기도,안산시상록구,경기도 안산시상록구,305390,138968,1469,166422,45.51
8,제8회 전국동시지방선거,2022-06-01,경기도,안성시,경기도 안성시,163518,81764,1196,81754,50.0
8,제8회 전국동시지방선거,2022-06-01,경기도,안양시동안구,경기도 안양시동안구,265101,155858,1177,109243,58.79
8,제8회 전국동시지방선거,2022-06-01,경기도,안양시만안구,경기도 안양시만안구,208936,111050,1177,97886,53.15
8,제8회 전국동시지방선거,2022-06-01,경기도,양주시,경기도 양주시,197751,95175,1152,102576,48.13
8,제8회 전국동시지방선거,2022-06-01,경기도,양평군,경기도 양평군,107165,63429,1028,43736,59.19
8,제8회 전국동시지방선거,2022-06-01,경기도,여주시,경기도 여주시,98333,50666,920,47667,51.52
8,제8회 전국동시지방선거,2022-06-01,경기도,연천군,경기도 연천군,37898,22800,611,15098,60.16
8,제8회 전국동시지방선거,2022-06-01,경기도,오산시,경기도 오산시,190375,83231,931,107144,43.72
8,제8회 전국동시지방선거,2022-06-01,경기도,용인시기흥구,경기도 용인시기흥구,434819,241266,1624,193553,55.49
8,제8회 전국동시지방선거,2022-06-01,경기도,용인시수지구,경기도 용인시수지구,231983,135909,751,96074,58.59
8,제8회 전국동시지방선거,2022-06-01,경기도,용인시처인구,경기도 용인시처인구,222743,105135,1276,117608,47.2
8,제8회 전국동시지방선거,2022-06-01,경기도,의왕시,경기도 의왕시,138928,80575,763,58353,58.0
8,제8회 전국동시지방선거,2022-06-01,경기도,의정부시,경기도 의정부시,400177,187916,1894,212261,46.96
8,제8회 전국동시지방선거,2022-06-01,경기도,이천시,경기도 이천시,188563,88738,1389,99825,47.06
8,제8회 전국동시지방선거,2022-06-01,경기도,파주시,경기도 파주시,403729,187129,2179,216600,46.35
8,제8회 전국동시지방선거,2022-06-01,경기도,평택시,경기도 평택시,478356,208218,2385,270138,43.53
8,제8회 전국동시지방선거,2022-06-01,경기도,포천시,경기도 포천시,131980,67777,1449,64203,51.35
8,제8회 전국동시지방선거,2022-06-01,경기도,하남시,경기도 하남시,266856,139747,1152,127109,52.37
8,제8회 전국동시지방선거,2022-06-01,경기도,화성시,경기도 화성시,711229,336743,2833,374486,47.35
8,제8회 전국동시지방선거,2022-06-01,경상남도,거제시,경상남도 거제시,193369,99292,1883,94077,51.35
8,제8회 전국동시지방선거,2022-06-01,경상남도,거창군,경상남도 거창군,52803,34758,1451,18045,65.83
8,제8회 전국동시지방선거,2022-06-01,경상남도,고성군,경상남도 고성군,44745,30306,988,14439,67.73
8,제8회 전국동시지방선거,2022-06-01,경상남도,김해시,경상남도 김해시,444484,203399,2608,241085,45.76
8,제8회 전국동시지방선거,2022-06-01,경상남도,남해군,경상남도 남해군,38538,27218,1227,11320,70.63
8,제8회 전국동시지방선거,2022-06-01,경상남도,밀양시,경상남도 밀양시,92419,50564,1332,41855,54.71
8,제8회 전국동시지방선거,2022-06-01,경상남도,사천시,경상남도 사천시,93946,55534,1513,38412,59.11
8,제8회 전국동시지방선거,2022-06-01,경상남도,산청군,경상남도 산청군,31488,21927,926,9561,69.64
8,제8회 전국동시지방선거,2022-06-01,경상남도,양산시,경상남도 양산시,294411,138401,2099,156010,47.01
8,제8회 전국동시지방선거,2022-06-01,경상남도,의령군,경상남도 의령군,24291,18229,1005,6062,75.04
8,제8회 전국동시지방선거,2022-06-01,경상남도,진주시,경상남도 진주시,292168,155185,2631,136983,53.11
8,제8회 전국동시지방선거,2022-06-01,경상남도,창녕군,경상남도 창녕군,53616,34391,1234,19225,64.14
8,제8회 전국동시지방선거,2022-06-01,경상남도,창원시마산합포구,경상남도 창원시마산합포구,156850,83924,1264,72926,53.51
8,제8회 전국동시지방선거,2022-06-01,경상남도,창원시마산회원구,경상남도 창원시마산회원구,159983,85597,1233,74386,53.5
8,제8회 전국동시지방선거,2022-06-01,경상남도,창원시성산구,경상남도 창원시성산구,212811,112825,1011,99986,53.02
8,제8회 전국동시지방선거,2022-06-01,경상남도,창원시의창구,경상남도 창원시의창구,185184,94824,1155,90360,51.21
8,제8회 전국동시지방선거,2022-06-01,경상남도,창원시진해구,경상남도 창원시진해구,159730,75210,1150,84520,47.09
8,제8회 전국동시지방선거,2022-06-01,경상남도,통영시,경상남도 통영시,106064,61244,1223,44820,57.74
8,제8회 전국동시지방선거,2022-06-01,경상남도,하동군,경상남도 하동군,39428,29113,1345,10315,73.84
8,제8회 전국동시지방선거,2022-06-01,경상남도,함안군,경상남도 함안군,54125,32076,976,22049,59.26
8,제8회 전국동시지방선거,2022-06-01,경상남도,함양군,경상남도 함양군,34399,26020,1387,8379,75.64
8,제8회 전국동시지방선거,2022-06-01,경상남도,합천군,경상남도 합천군,39435,27363,1431,12072,69.39
8,제8회 전국동시지방선거,2022-06-01,경상북도,경산시,경상북도 경산시,230676,100056,2224,130620,43.38
8,제8회 전국동시지방선거,2022-06-01,경상북도,경주시,경상북도 경주시,220490,109647,2775,110843,49.73
8,제8회 전국동시지방선거,2022-06-01,경상북도,고령군,경상북도 고령군,27757,17420,682,10337,62.76
8,제8회 전국동시지방선거,2022-06-01,경상북도,구미시,경상북도 구미시,337510,144547,1917,192963,42.83
8,제8회 전국동시지방선거,2022-06-01,경상북도,군위군,경상북도 군위군,22054,17845,1291,4209,80.92
8,제8회 전국동시지방선거,2022-06-01,경상북도,김천시,경상북도 김천시,120471,67277,1586,53194,55.84
8,제8회 전국동시지방선거,2022-06-01,경상북도,문경시,경상북도 문경시,64160,40384,1370,23776,62.94
8,제8회 전국동시지방선거,2022-06-01,경상북도,봉화군,경상북도 봉화군,27996,18883,741,9113,67.45
8,제8회 전국동시지방선거,2022-06-01,경상북도,상주시,경상북도 상주시,84980,54367,2115,30613,63.98
8,제8회 전국동시지방선거,2022-06-01,경상북도,성주군,경상북도 성주군,39451,26637,1023,12814,67.52
8,제8회 전국동시지방선거,2022-06-01,경상북도,안동시,경상북도 안동시,135862,74540,2140,61322,54.86
8,제8회 전국동시지방선거,2022-06-01,경상북도,영덕군,경상북도 영덕군,32124,21563,858,10561,67.12
8,제8회 전국동시지방선거,2022-06-01,경상북도,영양군,경상북도 영양군,14920,11532,575,3388,77.29
8,제8회 전국동시지방선거,2022-06-01,경상북도,영주시,경상북도 영주시,89061,56297,1872,32764,63.21
8,제8회 전국동시지방선거,2022-06-01,경상북도,영천시,경상북도 영천시,90932,51707,1862,39225,56.86
8,제8회 전국동시지방선거,2022-06-01,경상북도,예천군,경상북도 예천군,47561,29496,975,18065,62.02
8,제8회 전국동시지방선거,2022-06-01,경상북도,울릉군,경상북도 울릉군,8339,6795,308,1544,81.48
8,제8회 전국동시지방선거,2022-06-01,경상북도,울진군,경상북도 울진군,42063,28314,1381,13749,67.31
8,제8회 전국동시지방선거,2022-06-01,경상북도,의성군,경상북도 의성군,47168,34928,1733,12240,74.05
8,제8회 전국동시지방선거,2022-06-01,경상북도,청도군,경상북도 청도군,38574,27316,1148,11258,70.81
8,제8회 전국동시지방선거,2022-06-01,경상북도,청송군,경상북도 청송군,22790,16846,655,5944,73.92
8,제8회 전국동시지방선거,2022-06-01,경상북도,칠곡군,경상북도 칠곡군,96081,41978,960,54103,43.69
8,제8회 전국동시지방선거,2022-06-01,경상북도,포항시남구,경상북도 포항시남구,196727,90434,2102,106293,45.97
8,제8회 전국동시지방선거,2022-06-01,경상북도,포항시북구,경상북도 포항시북구,230960,105786,1852,125174,45.8
8,제8회 전국동시지방선거,2022-06-01,광주광역시,광산구,광주광역시 광산구,326410,108841,2070,217569,33.34
8,제8회 전국동시지방선거,2022-06-01,광주광역시,남구,광주광역시 남구,180158,71496,1173,108662,39.69
8,제8회 전국동시지방선거,2022-06-01,광주광역시,동구,광주광역시 동구,90255,38373,640,51882,42.52
8,제8회 전국동시지방선거,2022-06-01,광주광역시,북구,광주광역시 북구,363222,137865,2262,225357,37.96
8,제8회 전국동시지방선거,2022-06-01,광주광역시,서구,광주광역시 서구,246841,97941,1601,148900,39.68
8,제8회 전국동시지방선거,2022-06-01,대구광역시,남구,대구광역시 남구,129053,54686,901,74367,42.37
8,제8회 전국동시지방선거,2022-06-01,대구광역시,달서구,대구광역시 달서구,464339,192191,2341,272148,41.39
8,제8회 전국동시지방선거,2022-06-01,대구광역시,달성군,대구광역시 달성군,214580,91333,1286,123247,42.56
8,제8회 전국동시지방선거,2022-06-01,대구광역시,동구,대구광역시 동구,297073,131007,2058,166066,44.1
8,제8회 전국동시지방선거,2022-06-01,대구광역시,북구,대구광역시 북구,373423,160433,2295,212990,42.96
8,제8회 전국동시지방선거,2022-06-01,대구광역시,서구,대구광역시 서구,148238,66442,1283,81796,44.82
8,제8회 전국동시지방선거,2022-06-01,대구광역시,수성구,대구광역시 수성구,349048,157513,2522,191535,45.13
8,제8회 전국동시지방선거,2022-06-01,대구광역시,중구,대구광역시 중구,68825,29536,421,39289,42.91
8,제8회 전국동시지방선거,2022-06-01,대전광역시,대덕구,대전광역시 대덕구,152766,76133,1004,76633,49.84
8,제8회 전국동시지방선거,2022-06-01,대전광역시,동구,대전광역시 동구,191882,94041,1302,97841,49.01
8,제8회 전국동시지방선거,2022-06-01,대전광역시,서구,대전광역시 서구,399035,192546,2175,206489,48.25
8,제8회 전국동시지방선거,2022-06-01,대전광역시,유성구,대전광역시 유성구,289980,149576,1325,140404,51.58
8,제8회 전국동시지방선거,2022-06-01,대전광역시,중구,대전광역시 중구,199894,100343,1243,99551,50.2
8,제8회 전국동시지방선거,2022-06-01,부산광역시,강서구,부산광역시 강서구,112859,51492,565,61367,45.63
8,제8회 전국동시지방선거,2022-06-01,부산광역시,금정구,부산광역시 금정구,200445,102871,1371,97574,51.32
8,제8회 전국동시지방선거,2022-06-01,부산광역시,기장군,부산광역시 기장군,143871,64268,931,79603,44.67
8,제8회 전국동시지방선거,2022-06-01,부산광역시,남구,부산광역시 남구,227019,118507,1497,108512,52.2
8,제8회 전국동시지방선거,2022-06-01,부산광역시,동구,부산광역시 동구,80869,40832,760,40037,50.49
8,제8회 전국동시지방선거,2022-06-01,부산광역시,동래구,부산광역시 동래구,234034,116790,1157,117244,49.9
8,제8회 전국동시지방선거,2022-06-01,부산광역시,부산진구,부산광역시 부산진구,313025,149091,1737,163934,47.63
8,제8회 전국동시지방선거,2022-06-01,부산광역시,북구,부산광역시 북구,245787,125984,1394,119803,51.26
8,제8회 전국동시지방선거,2022-06-01,부산광역시,사상구,부산광역시 사상구,184625,87671,1304,96954,47.49
8,제8회 전국동시지방선거,2022-06-01,부산광역시,사하구,부산광역시 사하구,268863,126526,1749,142337,47.06
8,제8회 전국동시지방선거,2022-06-01,부산광역시,서구,부산광역시 서구,93426,47053,819,46373,50.36
8,제8회 전국동시지방선거,2022-06-01,부산광역시,수영구,부산광역시 수영구,156247,74913,799,81334,47.95
8,제8회 전국동시지방선거,2022-06-01,부산광역시,연제구,부산광역시 연제구,180173,92064,894,88109,51.1
8,제8회 전국동시지방선거,2022-06-01,부산광역시,영도구,부산광역시 영도구,99395,50231,932,49164,50.54
8,제8회 전국동시지방선거,2022-06-01,부산광역시,중구,부산광역시 중구,38236,19127,303,19109,50.02
8,제8회 전국동시지방선거,2022-06-01,부산광역시,해운대구,부산광역시 해운대구,337958,164774,1747,173184,48.76
8,제8회 전국동시지방선거,2022-06-01,서울특별시,강남구,서울특별시 강남구,450895,241549,1410,209346,53.57
8,제8회 전국동시지방선거,2022-06-01,서울특별시,강동구,서울특별시 강동구,397544,214084,1701,183460,53.85
8,제8회 전국동시지방선거,2022-06-01,서울특별시,강북구,서울특별시 강북구,268130,133390,1465,134740,49.75
8,제8회 전국동시지방선거,2022-06-01,서울특별시,강서구,서울특별시 강서구,504606,260947,2217,243659,51.71
8,제8회 전국동시지방선거,2022-06-01,서울특별시,관악구,서울특별시 관악구,450180,226801,2408,223379,50.38
8,제8회 전국동시지방선거,2022-06-01,서울특별시,광진구,서울특별시 광진구,305462,157005,1399,148457,51.4
8,제8회 전국동시지방선거,2022-06-01,서울특별시,구로구,서울특별시 구로구,353697,188094,1914,165603,53.18
8,제8회 전국동시지방선거,2022-06-01,서울특별시,금천구,서울특별시 금천구,212879,105833,1152,107046,49.72
8,제8회 전국동시지방선거,2022-06-01,서울특별시,노원구,서울특별시 노원구,441748,245152,2485,196596,55.5
8,제8회 전국동시지방선거,2022-06-01,서울특별시,도봉구,서울특별시 도봉구,280913,148579,1417,132334,52.89
8,제8회 전국동시지방선거,2022-06-01,서울특별시,동대문구,서울특별시 동대문구,302024,156964,1525,145060,51.97
8,제8회 전국동시지방선거,2022-06-01,서울특별시,동작구,서울특별시 동작구,344280,187383,1337,156897,54.43
8,제8회 전국동시지방선거,2022-06-01,서울특별시,마포구,서울특별시 마포구,324528,175023,1310,149505,53.93
8,제8회 전국동시지방선거,2022-06-01,서울특별시,서대문구,서울특별시 서대문구,271718,146970,1275,124748,54.09
8,제8회 전국동시지방선거,2022-06-01,서울특별시,서초구,서울특별시 서초구,342589,191862,958,150727,56.0
8,제8회 전국동시지방선거,2022-06-01,서울특별시,성동구,서울특별시 성동구,251990,139761,1312,112229,55.46
8,제8회 전국동시지방선거,2022-06-01,서울특별시,성북구,서울특별시 성북구,379123,202235,1738,176888,53.34
8,제8회 전국동시지방선거,2022-06-01,서울특별시,송파구,서울특별시 송파구,569507,313297,2280,256210,55.01
8,제8회 전국동시지방선거,2022-06-01,서울특별시,양천구,서울특별시 양천구,378444,209694,1374,168750,55.41
8,제8회 전국동시지방선거,2022-06-01,서울특별시,영등포구,서울특별시 영등포구,340017,181102,1459,158915,53.26
8,제8회 전국동시지방선거,2022-06-01,서울특별시,용산구,서울특별시 용산구,199061,104787,719,94274,52.64
8,제8회 전국동시지방선거,2022-06-01,서울특별시,은평구,서울특별시 은평구,418387,215968,2142,202419,51.62
8,제8회 전국동시지방선거,2022-06-01,서울특별시,종로구,서울특별시 종로구,129816,70657,641,59159,54.43
8,제8회 전국동시지방선거,2022-06-01,서울특별시,중구,서울특별시 중구,112039,60323,678,51716,53.84
8,제8회 전국동시지방선거,2022-06-01,서울특별시,중랑구,서울특별시 중랑구,348762,177701,1926,171061,50.95
8,제8회 전국동시지방선거,2022-06-01,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시,292259,149751,1341,142508,51.24
8,제8회 전국동시지방선거,2022-06-01,울산광역시,남구,울산광역시 남구,267930,134765,1353,133165,50.3
8,제8회 전국동시지방선거,2022-06-01,울산광역시,동구,울산광역시 동구,127369,70833,1050,56536,55.61
8,제8회 전국동시지방선거,2022-06-01,울산광역시,북구,울산광역시 북구,175784,88502,1020,87282,50.35
8,제8회 전국동시지방선거,2022-06-01,울산광역시,울주군,울산광역시 울주군,189051,99375,1385,89676,52.57
8,제8회 전국동시지방선거,2022-06-01,울산광역시,중구,울산광역시 중구,181055,98391,1065,82664,54.34
8,제8회 전국동시지방선거,2022-06-01,인천광역시,강화군,인천광역시 강화군,63147,39088,1285,24059,61.9
8,제8회 전국동시지방선거,2022-06-01,인천광역시,계양구,인천광역시 계양구,258156,144721,1623,113435,56.06
8,제8회 전국동시지방선거,2022-06-01,인천광역시,남동구,인천광역시 남동구,441226,212064,2386,229162,48.06
8,제8회 전국동시지방선거,2022-06-01,인천광역시,동구,인천광역시 동구,52728,28942,537,23786,54.89
